STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_COHORT_1718,ALL_RATE_1718,MAM_COHORT_1718,MAM_RATE_1718,MAS_COHORT_1718,MAS_RATE_1718,MBL_COHORT_1718,MBL_RATE_1718,MHI_COHORT_1718,MHI_RATE_1718,MTR_COHORT_1718,MTR_RATE_1718,MWH_COHORT_1718,MWH_RATE_1718,CWD_COHORT_1718,CWD_RATE_1718,ECD_COHORT_1718,ECD_RATE_1718,FCS_COHORT_1718,FCS_RATE_1718,HOM_COHORT_1718,HOM_RATE_1718,LEP_COHORT_1718,LEP_RATE_1718,DATE_CUR
NEW YORK,36,3618080,NY-251101040000,MADISON CENTRAL SCHOOL DISTRICT,3.61808E+11,NY-251101040000-251101040003,MADISON CENTRAL SCHOOL,34,GE90,.,.,.,.,,,.,.,.,.,34,GE90,7,GE50,12,GE50,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3618090,NY-511901040000,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,3.61809E+11,NY-511901040000-511901040001,MADRID-WADDINGTON JUNIOR-SENIOR HIGH SCHOOL,50,80-89,,,1,PS,1,PS,1,PS,.,.,47,80-89,7,LT50,24,60-79,.,.,5,PS,.,.,23-Sep-19
NEW YORK,36,3618120,NY-480101060000,MAHOPAC CENTRAL SCHOOL DISTRICT,3.61812E+11,NY-480101060000-480101060001,MAHOPAC HIGH SCHOOL,387,96,,,13,GE50,3,PS,56,GE90,4,PS,311,97,60,80-89,47,80-89,.,.,3,PS,2,PS,23-Sep-19
NEW YORK,36,3618150,NY-031101060000,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,3.61815E+11,NY-031101060000-031101060006,MAINE-ENDWELL SENIOR HIGH SCHOOL,189,GE95,,,3,PS,8,GE50,3,PS,1,PS,174,GE95,20,GE80,59,GE90,.,.,1,PS,,,23-Sep-19
NEW YORK,36,3618180,NY-161501060000,MALONE CENTRAL SCHOOL DISTRICT,3.61818E+11,NY-161501060000-161501060014,FRANKLIN ACADEMY HIGH SCHOOL,183,85-89,,,2,PS,,,2,PS,1,PS,178,85-89,38,70-79,88,75-79,2,PS,8,LT50,.,.,23-Sep-19
NEW YORK,36,3618210,NY-280212030000,MALVERNE UNION FREE SCHOOL DISTRICT,3.61821E+11,NY-280212030000-280212030005,MALVERNE SENIOR HIGH SCHOOL,130,90-94,.,.,7,GE50,85,90-94,26,GE80,2,PS,10,GE50,18,GE80,70,GE95,1,PS,,,1,PS,23-Sep-19
NEW YORK,36,3618240,NY-660701030000,MAMARONECK UNION FREE SCHOOL DISTRICT,3.61824E+11,NY-660701030000-660701030006,MAMARONECK HIGH SCHOOL,359,94,1,PS,16,GE80,15,GE50,74,80-84,1,PS,252,GE95,63,85-89,70,75-79,.,.,3,PS,12,LT50,23-Sep-19
NEW YORK,36,3618270,NY-280406030000,MANHASSET UNION FREE SCHOOL DISTRICT,3.61827E+11,NY-280406030000-280406030002,MANHASSET SECONDARY SCHOOL,281,GE99,.,.,54,GE90,6,GE50,18,GE80,4,PS,199,GE95,34,GE90,27,GE80,.,.,4,PS,7,GE50,23-Sep-19
NEW YORK,36,3618330,NY-421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,3.61833E+11,NY-421001060000-421001060002,FAYETTEVILLE-MANLIUS SENIOR HIGH SCHOOL,363,96,1,PS,36,GE90,14,GE50,7,GE50,2,PS,303,97,30,60-79,43,80-89,.,.,2,PS,1,PS,23-Sep-19
NEW YORK,36,3618450,NY-110901040000,MARATHON CENTRAL SCHOOL DISTRICT,3.61845E+11,NY-110901040000-110901040001,MARATHON HIGH SCHOOL,63,90-94,.,.,1,PS,1,PS,2,PS,.,.,59,GE90,9,GE50,27,GE80,.,.,,,.,.,23-Sep-19
NEW YORK,36,3618480,NY-421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,3.61848E+11,NY-421101060000-421101060003,MARCELLUS HIGH SCHOOL,139,GE95,2,PS,2,PS,1,PS,,,.,.,134,GE95,16,GE80,24,GE80,.,.,,,,,23-Sep-19
NEW YORK,36,3618510,NY-121401040000,MARGARETVILLE CENTRAL SCHOOL DISTRICT,3.61851E+11,NY-121401040000-121401040001,MARGARETVILLE CENTRAL SCHOOL,29,GE80,,,1,PS,.,.,3,PS,1,PS,24,GE80,1,PS,17,GE80,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3618540,NY-650701040000,MARION CENTRAL SCHOOL DISTRICT,3.61854E+11,NY-650701040000-650701040002,MARION JUNIOR-SENIOR HIGH SCHOOL,49,80-89,1,PS,.,.,,,4,PS,1,PS,43,GE90,4,PS,21,60-79,.,.,2,PS,.,.,23-Sep-19
NEW YORK,36,3618570,NY-621001060000,MARLBORO CENTRAL SCHOOL DISTRICT,3.61857E+11,NY-621001060000-621001060005,MARLBORO CENTRAL HIGH SCHOOL,147,90-94,.,.,,,8,GE50,15,GE50,,,124,90-94,22,GE80,43,70-79,.,.,2,PS,1,PS,23-Sep-19
NEW YORK,36,3618600,NY-140702030000,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,3.6186E+11,NY-140702030000-140702030006,MARYVALE HIGH SCHOOL,156,90-94,,,3,PS,15,GE50,8,GE50,6,GE50,124,90-94,14,GE50,69,80-84,.,.,,,,,23-Sep-19
NEW YORK,36,3618630,NY-280523030000,MASSAPEQUA UNION FREE SCHOOL DISTRICT,3.61863E+11,NY-280523030000-280523030011,MASSAPEQUA HIGH SCHOOL,614,98,.,.,13,GE50,1,PS,15,GE50,3,PS,582,GE99,66,85-89,68,90-94,.,.,7,GE50,1,PS,23-Sep-19
NEW YORK,36,3618660,NY-512001060000,MASSENA CENTRAL SCHOOL DISTRICT,3.61866E+11,NY-512001060000-512001060008,MASSENA SENIOR HIGH SCHOOL,207,84,32,80-89,2,PS,4,PS,3,PS,.,.,166,80-84,29,60-79,100,75-79,1,PS,7,GE50,.,.,23-Sep-19
NEW YORK,36,3618690,NY-580232030000,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,3.61869E+11,NY-580232030000-580232030002,WILLIAM FLOYD HIGH SCHOOL,688,86,4,PS,17,GE80,118,75-79,135,80-84,8,GE50,406,89,101,60-64,351,81,.,.,39,60-69,19,21-39,23-Sep-19
NEW YORK,36,3618750,NY-170801040000,MAYFIELD CENTRAL SCHOOL DISTRICT,3.61875E+11,NY-170801040000-170801040002,MAYFIELD JR/SR HIGH SCHOOL,65,90-94,.,.,1,PS,,,,,,,64,90-94,11,GE50,27,GE80,.,.,3,PS,.,.,23-Sep-19
NEW YORK,36,3618840,NY-110304040000,MCGRAW CENTRAL SCHOOL DISTRICT,3.61884E+11,NY-110304040000-110304040002,MCGRAW SECONDARY SCHOOL,42,GE90,,,,,.,.,.,.,,,42,GE90,7,GE50,23,GE80,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3618900,NY-521200050000,MECHANICVILLE CITY SCHOOL DISTRICT,3.6189E+11,NY-521200050000-521200050003,MECHANICVILLE JUNIOR/SENIOR HIGH SCHOOL,83,90-94,.,.,2,PS,1,PS,4,PS,1,PS,75,GE95,12,GE50,33,80-89,.,.,,,1,PS,23-Sep-19
NEW YORK,36,3618960,NY-450801060000,MEDINA CENTRAL SCHOOL DISTRICT,3.61896E+11,NY-450801060000-450801060004,MEDINA HIGH SCHOOL,120,85-89,,,1,PS,3,PS,9,GE50,13,GE50,94,85-89,13,LT50,59,80-89,.,.,1,PS,.,.,23-Sep-19
NEW YORK,36,3619020,NY-280253070000,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,3.61902E+11,NY-280253070000-280253070005,SANFORD H CALHOUN HIGH SCHOOL,318,95,3,PS,21,GE80,3,PS,7,GE50,.,.,284,GE95,38,80-89,35,80-89,.,.,,,3,PS,23-Sep-19
NEW YORK,36,3619020,NY-280253070000,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,3.61902E+11,NY-280253070000-280253070007,JOHN F KENNEDY HIGH SCHOOL,305,97,,,12,GE50,5,PS,3,PS,.,.,285,GE95,26,GE80,21,GE80,.,.,,,,,23-Sep-19
NEW YORK,36,3619020,NY-280253070000,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,3.61902E+11,NY-280253070000-280253070006,WELLINGTON C MEPHAM HIGH SCHOOL,301,96,1,PS,25,GE80,11,GE50,12,GE50,1,PS,251,GE95,37,80-89,43,80-89,.,.,2,PS,2,PS,23-Sep-19
NEW YORK,36,3619170,NY-460901060000,MEXICO CENTRAL SCHOOL DISTRICT,3.61917E+11,NY-460901060000-460901060003,MEXICO HIGH SCHOOL,197,85-89,2,PS,1,PS,1,PS,8,GE50,6,GE50,179,85-89,25,60-79,95,80-84,.,.,10,GE50,.,.,23-Sep-19
NEW YORK,36,3619200,NY-580211060000,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,3.6192E+11,NY-580211060000-580211060016,CENTEREACH HIGH SCHOOL,382,92,.,.,16,GE80,18,GE80,52,70-79,2,PS,294,90-94,40,60-69,102,85-89,.,.,3,PS,13,LT50,23-Sep-19
NEW YORK,36,3619200,NY-580211060000,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,3.6192E+11,NY-580211060000-580211060010,NEWFIELD HIGH SCHOOL,392,91,.,.,20,GE80,21,GE80,58,70-79,6,GE50,287,90-94,38,80-89,138,90-94,.,.,6,GE50,12,LT50,23-Sep-19
NEW YORK,36,3619230,NY-580212060000,LONGWOOD CENTRAL SCHOOL DISTRICT,3.61923E+11,NY-580212060000-580212060005,LONGWOOD HIGH SCHOOL,674,87,6,GE50,27,GE80,130,75-79,161,80-84,27,60-79,323,94,113,65-69,337,80,.,.,16,40-59,15,LT50,23-Sep-19
NEW YORK,36,3619260,NY-541001040000,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,3.61926E+11,NY-541001040000-541001040001,MIDDLEBURGH JUNIOR/SENIOR HIGH SCHOOL,71,80-84,.,.,,,,,,,.,.,71,80-84,13,GE50,39,60-69,.,.,2,PS,.,.,23-Sep-19
NEW YORK,36,3619320,NY-441000010000,MIDDLETOWN CITY SCHOOL DISTRICT,3.61932E+11,NY-441000010000-441000010009,MIDDLETOWN HIGH SCHOOL,527,84,.,.,15,GE50,148,85-89,262,80-84,6,GE50,96,85-89,89,70-74,392,84,3,PS,14,GE50,14,LT50,23-Sep-19
NEW YORK,36,3619350,NY-471101040000,MILFORD CENTRAL SCHOOL DISTRICT,3.61935E+11,NY-471101040000-471101040001,MILFORD CENTRAL SCHOOL,33,GE90,.,.,1,PS,,,1,PS,.,.,31,GE90,6,GE50,14,GE50,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3619380,NY-132201040000,MILLBROOK CENTRAL SCHOOL DISTRICT,3.61938E+11,NY-132201040000-132201040005,MILLBROOK HIGH SCHOOL,87,GE95,.,.,,,2,PS,8,GE50,,,77,GE95,18,GE80,21,GE80,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3619410,NY-580208020000,MILLER PLACE UNION FREE SCHOOL DISTRICT,3.61941E+11,NY-580208020000-580208020003,MILLER PLACE HIGH SCHOOL,245,95,,,6,GE50,4,PS,12,GE50,3,PS,220,GE95,26,60-79,36,80-89,.,.,,,,,23-Sep-19
NEW YORK,36,3619500,NY-280410030000,MINEOLA UNION FREE SCHOOL DISTRICT,3.6195E+11,NY-280410030000-280410030006,MINEOLA HIGH SCHOOL,196,GE95,.,.,17,GE80,5,PS,36,80-89,.,.,138,GE95,24,60-79,55,GE90,.,.,.,.,6,LT50,23-Sep-19
NEW YORK,36,3619530,NY-150801040000,MINERVA CENTRAL SCHOOL DISTRICT,3.61953E+11,NY-150801040000-150801040001,MINERVA CENTRAL SCHOOL,9,GE50,.,.,.,.,.,.,.,.,,,9,GE50,1,PS,5,PS,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3619560,NY-441101040000,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,3.61956E+11,NY-441101040000-441101040001,MINISINK VALLEY HIGH SCHOOL,327,95,1,PS,12,GE50,18,GE80,44,GE90,.,.,252,GE95,30,GE80,66,85-89,.,.,5,PS,,,23-Sep-19
NEW YORK,36,3619650,NY-441201060000,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,3.61965E+11,NY-441201060000-441201060006,MONROE-WOODBURY HIGH SCHOOL,612,95,2,PS,42,GE90,42,GE90,115,90-94,4,PS,407,96,79,80-84,131,85-89,.,.,14,GE50,5,PS,23-Sep-19
NEW YORK,36,3619680,NY-441301060000,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),3.61968E+11,NY-441301060000-441301060004,VALLEY CENTRAL HIGH SCHOOL,376,94,,,9,GE50,46,GE90,66,90-94,3,PS,252,90-94,53,80-89,157,85-89,2,PS,14,GE50,,,23-Sep-19
NEW YORK,36,3619740,NY-591401060000,MONTICELLO CENTRAL SCHOOL DISTRICT,3.61974E+11,NY-591401060000-591401060005,MONTICELLO HIGH SCHOOL,213,84,.,.,7,GE50,57,80-89,42,70-79,3,PS,104,85-89,43,70-79,132,80-84,2,PS,7,LT50,3,PS,23-Sep-19
NEW YORK,36,3619800,NY-051301040000,MORAVIA CENTRAL SCHOOL DISTRICT,3.6198E+11,NY-051301040000-051301040003,MORAVIA JUNIOR-SENIOR HIGH SCHOOL,54,80-89,.,.,1,PS,,,1,PS,,,52,80-89,3,PS,23,60-79,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3619830,NY-150901040000,MORIAH CENTRAL SCHOOL DISTRICT,3.61983E+11,NY-150901040000-150901040004,MORIAH JUNIOR-SENIOR HIGH SCHOOL,46,80-89,.,.,.,.,3,PS,1,PS,.,.,42,80-89,11,GE50,25,60-79,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3619860,NY-471201040000,MORRIS CENTRAL SCHOOL DISTRICT,3.61986E+11,NY-471201040000-471201040001,MORRIS CENTRAL SCHOOL,34,GE90,.,.,.,.,,,3,PS,.,.,31,GE90,6,GE50,16,GE80,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3619890,NY-512101040000,MORRISTOWN CENTRAL SCHOOL DISTRICT,3.61989E+11,NY-512101040000-512101040001,MORRISTOWN CENTRAL SCHOOL,19,GE80,.,.,.,.,.,.,,,.,.,19,GE80,2,PS,10,GE50,.,.,2,PS,.,.,23-Sep-19
NEW YORK,36,3619920,NY-250401040000,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,3.61992E+11,NY-250401040000-250401040004,MORRISVILLE MIDDLE SCHOOL HIGH SCHOOL,53,80-89,.,.,.,.,,,1,PS,,,52,80-89,12,GE50,30,60-79,.,.,,,.,.,23-Sep-19
NEW YORK,36,3619950,NY-660102060000,BEDFORD CENTRAL SCHOOL DISTRICT,3.61995E+11,NY-660102060000-660102060006,FOX LANE HIGH SCHOOL,341,92,,,18,GE80,12,GE50,95,75-79,3,PS,213,GE95,30,GE80,73,75-79,.,.,2,PS,28,21-39,23-Sep-19
NEW YORK,36,3620010,NY-240901040000,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,3.62001E+11,NY-240901040000-240901040001,MOUNT MORRIS MIDDLE/SENIOR HIGH SCHOOL,39,GE90,.,.,1,PS,2,PS,9,GE50,,,27,GE80,5,PS,22,GE80,.,.,4,PS,,,23-Sep-19
NEW YORK,36,3620040,NY-580207020000,MOUNT SINAI UNION FREE SCHOOL DISTRICT,3.62004E+11,NY-580207020000-580207020003,MOUNT SINAI HIGH SCHOOL,193,GE95,.,.,9,GE50,3,PS,7,GE50,.,.,174,GE95,20,GE80,18,GE80,.,.,1,PS,.,.,23-Sep-19
NEW YORK,36,3620100,NY-660900010000,MOUNT VERNON SCHOOL DISTRICT,3.6201E+11,NY-660900010000-660900010025,NELSON R MANDELA/DR HOSEA ZOLLICOFFER HIGH SCHOOL,62,30-34,.,.,.,.,54,30-39,5,PS,1,PS,2,PS,3,PS,41,40-49,1,PS,9,LT50,1,PS,23-Sep-19
NEW YORK,36,3620100,NY-660900010000,MOUNT VERNON SCHOOL DISTRICT,3.6201E+11,NY-660900010000-660900010013,MOUNT VERNON HIGH SCHOOL,312,67,1,PS,4,PS,252,65-69,42,50-59,1,PS,12,GE50,66,40-44,196,65-69,1,PS,35,40-49,12,LT50,23-Sep-19
NEW YORK,36,3620100,NY-660900010000,MOUNT VERNON SCHOOL DISTRICT,3.6201E+11,NY-660900010000-660900010026,NELLIE THORNTON SCHOOL OF PERFORMING ARTS,156,90-94,.,.,4,PS,121,GE95,27,GE80,.,.,4,PS,19,60-79,119,90-94,.,.,1,PS,3,PS,23-Sep-19
NEW YORK,36,3620160,NY-660801060000,MOUNT PLEASANT CENTRAL SCHOOL DISTRICT,3.62016E+11,NY-660801060000-660801060006,WESTLAKE HIGH SCHOOL,146,GE95,.,.,7,GE50,4,PS,18,GE80,.,.,117,GE95,28,GE80,11,GE50,.,.,,,,,23-Sep-19
NEW YORK,36,3620170,NY-660806020000,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT,3.62017E+11,NY-660806020000-660806020001,BLYTHEDALE SCHOOL,3,PS,.,.,.,.,1,PS,1,PS,.,.,1,PS,3,PS,.,.,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3620190,NY-500108030000,NANUET UNION FREE SCHOOL DISTRICT,3.62019E+11,NY-500108030000-500108030004,NANUET SENIOR HIGH SCHOOL,177,90-94,.,.,22,GE80,7,GE50,31,70-79,1,PS,116,GE95,20,60-79,34,80-89,.,.,,,7,LT50,23-Sep-19
NEW YORK,36,3620220,NY-431201040000,NAPLES CENTRAL SCHOOL DISTRICT,3.62022E+11,NY-431201040000-431201040002,NAPLES HIGH SCHOOL,59,GE90,,,1,PS,2,PS,1,PS,.,.,55,GE90,10,GE50,28,GE80,.,.,,,1,PS,23-Sep-19
NEW YORK,36,3620340,NY-500101060000,CLARKSTOWN CENTRAL SCHOOL DISTRICT,3.62034E+11,NY-500101060000-500101060011,CLARKSTOWN NORTH SENIOR HIGH SCHOOL,330,98,.,.,50,GE90,8,GE50,38,GE90,5,PS,229,GE95,48,GE90,48,GE90,.,.,3,PS,4,PS,23-Sep-19
NEW YORK,36,3620340,NY-500101060000,CLARKSTOWN CENTRAL SCHOOL DISTRICT,3.62034E+11,NY-500101060000-500101060019,CLARKSTOWN SOUTH SENIOR HIGH SCHOOL,348,98,.,.,63,GE95,11,GE50,51,GE90,6,GE50,217,GE95,45,GE90,36,GE90,.,.,2,PS,,,23-Sep-19
NEW YORK,36,3620340,NY-500101060000,CLARKSTOWN CENTRAL SCHOOL DISTRICT,3.62034E+11,NY-500101060000-500101060020,BIRCHWOOD SCHOOL,11,GE50,.,.,1,PS,,,2,PS,.,.,8,GE50,11,GE50,6,GE50,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3620370,NY-411501060000,NEW HARTFORD CENTRAL SCHOOL DISTRICT,3.62037E+11,NY-411501060000-411501060001,NEW HARTFORD SENIOR HIGH SCHOOL,209,GE99,,,6,GE50,5,PS,7,GE50,9,GE50,182,GE95,13,GE50,31,GE90,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3620430,NY-101601040000,NEW LEBANON CENTRAL SCHOOL DISTRICT,3.62043E+11,NY-101601040000-101601040003,NEW LEBANON JUNIOR-SENIOR HIGH SCHOOL,31,80-89,.,.,,,,,,,1,PS,30,GE80,2,PS,15,GE50,.,.,1,PS,.,.,23-Sep-19
NEW YORK,36,3620460,NY-621101060000,NEW PALTZ CENTRAL SCHOOL DISTRICT,3.62046E+11,NY-621101060000-621101060005,NEW PALTZ SENIOR HIGH SCHOOL,192,GE95,1,PS,8,GE50,16,GE80,23,GE80,2,PS,142,GE95,28,GE80,41,GE90,.,.,1,PS,3,PS,23-Sep-19
NEW YORK,36,3620490,NY-661100010000,NEW ROCHELLE CITY SCHOOL DISTRICT,3.62049E+11,NY-661100010000-661100010016,NEW ROCHELLE HIGH SCHOOL,789,82,1,PS,27,GE80,200,80-84,357,73,2,PS,202,90-94,100,60-64,380,78,.,.,6,LT50,37,19-Nov,23-Sep-19
NEW YORK,36,3620610,NY-411504020000,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,3.62061E+11,NY-411504020000-411504020001,NEW YORK MILLS JUNIOR-SENIOR HIGH SCHOOL,43,GE90,.,.,,,,,3,PS,.,.,40,GE90,5,PS,14,GE50,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3620640,NY-650101060000,NEWARK CENTRAL SCHOOL DISTRICT,3.62064E+11,NY-650101060000-650101060006,NEWARK SENIOR HIGH SCHOOL,156,90-94,.,.,1,PS,17,GE80,17,GE80,5,PS,116,90-94,12,GE50,80,85-89,.,.,6,GE50,3,PS,23-Sep-19
NEW YORK,36,3620670,NY-600402040000,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,3.62067E+11,NY-600402040000-600402040004,NEWARK VALLEY SENIOR HIGH SCHOOL,100,90-94,1,PS,.,.,1,PS,2,PS,,,96,90-94,13,GE50,36,70-79,.,.,,,.,.,23-Sep-19
NEW YORK,36,3620700,NY-441600010000,NEWBURGH CITY SCHOOL DISTRICT,3.6207E+11,NY-441600010000-441600010017,NEWBURGH FREE ACADEMY,783,75,,,13,GE50,195,70-74,365,70,9,GE50,201,85-89,86,45-49,550,68,,,53,40-49,41,20-29,23-Sep-19
NEW YORK,36,3620730,NY-151001040000,NEWCOMB CENTRAL SCHOOL DISTRICT,3.62073E+11,NY-151001040000-151001040001,NEWCOMB CENTRAL SCHOOL,7,GE50,.,.,.,.,.,.,.,.,,,7,GE50,,,5,PS,.,.,,,.,.,23-Sep-19
NEW YORK,36,3620760,NY-400601060000,NEWFANE CENTRAL SCHOOL DISTRICT,3.62076E+11,NY-400601060000-400601060006,NEWFANE SENIOR HIGH SCHOOL,146,GE95,1,PS,.,.,6,GE50,2,PS,2,PS,135,GE95,11,GE50,53,GE90,2,PS,.,.,.,.,23-Sep-19
NEW YORK,36,3620790,NY-610901040000,NEWFIELD CENTRAL SCHOOL DISTRICT,3.62079E+11,NY-610901040000-610901040003,NEWFIELD SENIOR HIGH SCHOOL,60,GE90,.,.,.,.,2,PS,1,PS,,,57,GE90,9,GE50,25,GE80,.,.,2,PS,.,.,23-Sep-19
NEW YORK,36,3620820,NY-400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,3.62082E+11,NY-400800010000-400800010034,NIAGARA FALLS HIGH SCHOOL,531,70,16,40-59,8,GE50,214,65-69,13,GE50,19,40-59,261,75-79,70,45-49,297,70-74,.,.,8,LT50,1,PS,23-Sep-19
NEW YORK,36,3620850,NY-400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,3.62085E+11,NY-400701060000-400701060010,NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL,310,91,24,GE80,4,PS,12,GE50,11,GE50,7,GE50,252,90-94,35,60-69,122,80-84,.,.,5,PS,1,PS,23-Sep-19
NEW YORK,36,3620880,NY-530301060000,NISKAYUNA CENTRAL SCHOOL DISTRICT,3.62088E+11,NY-530301060000-530301060007,NISKAYUNA HIGH SCHOOL,333,96,,,48,GE90,11,GE50,7,GE50,6,GE50,261,GE95,27,60-79,36,80-89,.,.,2,PS,3,PS,23-Sep-19
NEW YORK,36,3620910,NY-580103030000,NORTH BABYLON UNION FREE SCHOOL DISTRICT,3.62091E+11,NY-580103030000-580103030008,NORTH BABYLON HIGH SCHOOL,398,93,,,14,GE50,87,90-94,89,85-89,4,PS,204,GE95,70,80-84,157,90-94,1,PS,9,GE50,15,LT50,23-Sep-19
NEW YORK,36,3620970,NY-142201040000,NORTH COLLINS CENTRAL SCHOOL DISTRICT,3.62097E+11,NY-142201040000-142201040001,NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL,42,GE90,,,.,.,,,4,PS,.,.,38,GE90,6,GE50,17,GE80,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3621000,NY-010623060000,NORTH COLONIE CSD,3.621E+11,NY-010623060000-010623060010,SHAKER HIGH SCHOOL,453,93,.,.,74,90-94,32,GE90,22,GE80,5,PS,320,95,45,60-69,93,80-84,.,.,6,GE50,4,PS,23-Sep-19
NEW YORK,36,3621180,NY-661301040000,NORTH SALEM CENTRAL SCHOOL DISTRICT,3.62118E+11,NY-661301040000-661301040003,NORTH SALEM MIDDLE SCHOOL/HIGH SCHOOL,85,GE95,.,.,5,PS,1,PS,6,GE50,2,PS,71,GE95,7,GE50,8,GE50,.,.,.,.,.,.,23-Sep-19
NEW YORK,36,3621210,NY-420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,3.62121E+11,NY-420303060000-420303060014,CICERO-NORTH SYRACUSE HIGH SCHOOL,702,91,2,PS,9,GE50,28,60-79,21,GE80,32,80-89,610,93,68,60-64,225,80-84,.,.,23,60-79,4,PS,23-Sep-19
NEW YORK,36,3621240,NY-400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,3.62124E+11,NY-400900010000-400900010011,NORTH TONAWANDA HIGH SCHOOL,310,86,4,PS,5,PS,5,PS,7,GE50,1,PS,288,85-89,54,50-59,115,70-74,1,PS,,,2,PS,23-Sep-19
NEW YORK,36,3621250,NY-090501040000,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,3.62125E+11,NY-090501040000-090501040002,NORTHEASTERN CLINTON SENIOR HIGH SCHOOL,102,90-94,5,PS,1,PS,3,PS,3,PS,6,GE50,84,GE95,15,GE50,45,80-89,.,.,2,PS,.,.,23-Sep-19
NEW YORK,36,3621260,NY-090901040000,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,3.62126E+11,NY-090901040000-090901040002,NORTHERN ADIRONDACK MIDDLE/HIGH SCHOOL,45,80-89,.,.,1,PS,,,.,.,1,PS,43,GE90,6,GE50,17,60-79,.,.,,,.,.,23-Sep-19
NEW YORK,36,3621270,NY-580404030000,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,3.62127E+11,NY-580404030000-580404030009,NORTHPORT SENIOR HIGH SCHOOL,461,95,1,PS,13,GE50,3,PS,40,60-69,4,PS,400,98,58,GE90,61,75-79,.,.,1,PS,15,LT50,23-Sep-19
NEW YORK,36,3621300,NY-170901040000,NORTHVILLE CENTRAL SCHOOL DISTRICT,3.6213E+11,NY-170901040000-170901040001,NORTHVILLE HIGH SCHOOL,27,GE80,,,.,.,.,.,.,.,2,PS,25,GE80,1,PS,17,GE80,.,.,3,PS,.,.,23-Sep-19
NEW YORK,36,3621330,NY-081200050000,NORWICH CITY SCHOOL DISTRICT,3.62133E+11,NY-081200050000-081200050004,NORWICH HIGH SCHOOL,127,85-89,.,.,1,PS,6,GE50,5,PS,,,115,85-89,27,40-59,57,80-89,.,.,6,GE50,.,.,23-Sep-19
NEW YORK,36,3621360,NY-512201040000,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,3.62136E+11,NY-512201040000-512201040001,NORWOOD-NORFOLK SCHOOL,67,85-89,1,PS,1,PS,,,1,PS,,,64,85-89,11,LT50,33,70-79,.,.,1,PS,.,.,23-Sep-19
NEW YORK,36,3621450,NY-241101040000,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),3.62145E+11,NY-241101040000-241101040003,DALTON-NUNDA SECONDARY SCHOOL,60,GE90,.,.,,,.,.,2,PS,1,PS,57,GE90,4,PS,22,GE80,.,.,1,PS,.,.,23-Sep-19
