STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_COHORT_1718,ALL_RATE_1718,MAM_COHORT_1718,MAM_RATE_1718,MAS_COHORT_1718,MAS_RATE_1718,MBL_COHORT_1718,MBL_RATE_1718,MHI_COHORT_1718,MHI_RATE_1718,MTR_COHORT_1718,MTR_RATE_1718,MWH_COHORT_1718,MWH_RATE_1718,CWD_COHORT_1718,CWD_RATE_1718,ECD_COHORT_1718,ECD_RATE_1718,FCS_COHORT_1718,FCS_RATE_1718,HOM_COHORT_1718,HOM_RATE_1718,LEP_COHORT_1718,LEP_RATE_1718,DATE_CUR
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-009,Greer High,317,82,2,PS,5,PS,78,80-84,63,80-84,.,.,169,80-84,54,40-49,145,80-84,1,PS,6,GE50,51,70-79,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-010,Wade Hampton High,456,90,2,PS,27,GE80,92,80-84,67,90-94,.,.,268,90-94,57,60-69,175,90-94,.,.,8,GE50,39,80-89,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-012,Hillcrest High,570,86,2,PS,13,GE50,146,80-84,61,85-89,.,.,348,88,66,55-59,212,85-89,1,PS,14,GE50,50,GE90,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-013,J. L. Mann High Academy,429,86,1,PS,22,GE80,131,70-74,47,70-79,.,.,228,90-94,44,50-59,127,85-89,1,PS,11,GE50,39,70-79,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-014,Mauldin High,636,92,.,.,31,GE90,134,85-89,74,85-89,.,.,397,94,66,60-64,173,90-94,.,.,9,LT50,63,85-89,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-017,Riverside High,434,91,.,.,40,GE90,48,80-89,50,80-89,.,.,296,90-94,38,60-69,92,85-89,.,.,.,.,42,80-89,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-018,Southside High,219,74,2,PS,11,GE50,140,75-79,37,70-79,.,.,29,60-79,26,21-39,118,85-89,.,.,11,GE50,42,70-79,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-020,Travelers Rest High,306,82,.,.,5,PS,49,60-69,21,GE80,.,.,231,85-89,60,50-59,147,80-84,1,PS,8,GE50,14,GE50,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-023,Woodmont High,487,80,2,PS,6,GE50,133,75-79,40,80-89,.,.,306,80,54,30-39,199,75-79,1,PS,10,GE50,33,80-89,23-Sep-19
SOUTH CAROLINA,45,4502310,SC-2301,Greenville 01,4.50231E+11,SC-2301-902,Washington Center,14,LT50,.,.,2,PS,5,PS,1,PS,.,.,6,LT50,14,LT50,12,LT50,.,.,.,.,1,PS,23-Sep-19
SOUTH CAROLINA,45,4502340,SC-2450,Greenwood 50,4.50234E+11,SC-2450-001,Emerald High,236,75,.,.,3,PS,111,70-74,14,GE50,.,.,108,75-79,30,40-59,146,75-79,2,PS,14,LT50,13,GE50,23-Sep-19
SOUTH CAROLINA,45,4502340,SC-2450,Greenwood 50,4.50234E+11,SC-2450-002,Greenwood High,439,86,.,.,6,GE50,198,80-84,43,80-89,.,.,192,85-89,44,60-69,221,85-89,.,.,13,GE50,37,70-79,23-Sep-19
SOUTH CAROLINA,45,4502370,SC-2451,Greenwood 51,4.50237E+11,SC-2451-020,Ware Shoals High,77,75-79,.,.,.,.,11,GE50,4,PS,.,.,62,75-79,15,LT50,43,70-79,1,PS,6,GE50,4,PS,23-Sep-19
SOUTH CAROLINA,45,4502400,SC-2452,Greenwood 52,4.5024E+11,SC-2452-025,Ninety Six High,130,90-94,1,PS,2,PS,26,GE80,2,PS,.,.,99,GE95,9,GE50,51,GE90,.,.,.,.,2,PS,23-Sep-19
SOUTH CAROLINA,45,4502430,SC-2501,Hampton 01,4.50243E+11,SC-2501-001,Wade Hampton High,188,85-89,.,.,2,PS,102,85-89,2,PS,.,.,82,80-84,15,LT50,96,85-89,1,PS,12,LT50,3,PS,23-Sep-19
SOUTH CAROLINA,45,4502460,SC-2502,Hampton 02,4.50246E+11,SC-2502-011,Estill High,58,80-89,.,.,.,.,55,80-89,1,PS,.,.,2,PS,14,GE50,35,GE90,.,.,8,GE50,1,PS,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-052,Carolina Forest High,630,83,5,PS,18,GE80,116,70-74,63,80-84,.,.,428,86,84,50-54,303,84,3,PS,18,60-79,46,80-89,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-011,Socastee High,409,82,7,GE50,13,GE50,61,75-79,52,80-89,.,.,276,80-84,52,40-49,188,75-79,1,PS,8,GE50,34,70-79,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-010,Myrtle Beach High,410,76,3,PS,22,60-79,108,75-79,45,60-69,.,.,232,75-79,56,50-59,212,80-84,.,.,32,50-59,61,50-54,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-006,Green Sea Floyds High,76,80-84,1,PS,.,.,27,60-79,3,PS,.,.,45,80-89,18,40-59,44,80-89,.,.,.,.,2,PS,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-004,Conway High,416,79,2,PS,3,PS,145,70-74,25,60-79,.,.,241,80-84,70,40-44,229,80-84,1,PS,9,LT50,18,60-79,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-008,Loris High,238,76,3,PS,2,PS,117,70-74,12,GE50,.,.,104,75-79,55,40-49,161,80-84,5,PS,6,GE50,9,GE50,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-002,North Myrtle Beach High,362,86,2,PS,5,PS,104,75-79,24,60-79,.,.,227,85-89,47,50-59,191,85-89,1,PS,12,GE50,23,60-79,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-001,Aynor High,220,90,.,.,.,.,13,GE50,4,PS,.,.,203,90-94,26,40-59,108,90-94,.,.,5,PS,3,PS,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-058,St. James High,426,88,3,PS,6,GE50,44,80-89,17,GE80,.,.,356,88,53,50-59,177,85-89,5,PS,8,GE50,10,GE50,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-064,HCS Early College High,98,GE95,1,PS,1,PS,26,GE80,25,GE80,.,.,45,GE90,1,PS,60,GE90,1,PS,.,.,20,GE80,23-Sep-19
SOUTH CAROLINA,45,4502490,SC-2601,Horry 01,4.50249E+11,SC-2601-604,Palmetto Academy of Learning Motorsports (PALM),44,50-59,.,.,.,.,7,LT50,.,.,.,.,37,60-69,17,60-79,26,60-79,.,.,4,PS,.,.,23-Sep-19
SOUTH CAROLINA,45,4502520,SC-2701,Jasper 01,4.50252E+11,SC-2701-013,Ridgeland-Hardeeville High,174,70-74,.,.,1,PS,127,70-74,34,70-79,.,.,12,GE50,37,20-29,127,80-84,1,PS,5,PS,33,70-79,23-Sep-19
SOUTH CAROLINA,45,4502550,SC-2801,Kershaw 01,4.50255E+11,SC-2801-007,Lugoff-Elgin High,427,87,4,PS,5,PS,126,80-84,18,GE80,.,.,274,85-89,36,50-59,159,85-89,.,.,.,.,10,GE50,23-Sep-19
SOUTH CAROLINA,45,4502550,SC-2801,Kershaw 01,4.50255E+11,SC-2801-005,Camden High,237,87,.,.,1,PS,89,75-79,23,GE80,.,.,124,90-94,23,40-59,119,85-89,.,.,.,.,11,GE50,23-Sep-19
SOUTH CAROLINA,45,4502550,SC-2801,Kershaw 01,4.50255E+11,SC-2801-003,North Central High,104,80-84,.,.,.,.,27,GE80,7,GE50,.,.,70,80-84,21,21-39,66,75-79,1,PS,.,.,4,PS,23-Sep-19
SOUTH CAROLINA,45,4502580,SC-2901,Lancaster 01,4.50258E+11,SC-2901-007,Andrew Jackson High,173,85-89,.,.,.,.,33,70-79,2,PS,.,.,138,85-89,25,40-59,72,85-89,.,.,1,PS,1,PS,23-Sep-19
SOUTH CAROLINA,45,4502580,SC-2901,Lancaster 01,4.50258E+11,SC-2901-006,Indian Land High,244,89,1,PS,5,PS,44,GE90,20,GE80,.,.,174,85-89,32,60-69,65,80-84,1,PS,6,GE50,12,GE50,23-Sep-19
SOUTH CAROLINA,45,4502580,SC-2901,Lancaster 01,4.50258E+11,SC-2901-008,Lancaster High,394,77,2,PS,5,PS,195,80-84,40,50-59,.,.,152,75-79,57,40-49,225,75-79,7,LT50,6,LT50,37,50-59,23-Sep-19
SOUTH CAROLINA,45,4502580,SC-2901,Lancaster 01,4.50258E+11,SC-2901-002,Buford High,165,85-89,.,.,2,PS,15,GE50,5,PS,.,.,143,85-89,27,60-79,75,90-94,1,PS,4,PS,3,PS,23-Sep-19
SOUTH CAROLINA,45,4502610,SC-3055,Laurens 55,4.50261E+11,SC-3055-004,Laurens District 55 High,406,80,1,PS,2,PS,119,80-84,35,80-89,.,.,249,75-79,49,50-59,198,80-84,.,.,18,40-59,31,70-79,23-Sep-19
SOUTH CAROLINA,45,4502640,SC-3056,Laurens 56,4.50264E+11,SC-3056-016,Clinton High,206,78,.,.,2,PS,81,70-74,10,GE50,.,.,113,80-84,38,40-49,114,80-84,2,PS,18,40-59,6,GE50,23-Sep-19
SOUTH CAROLINA,45,4502670,SC-3101,Lee 01,4.50267E+11,SC-3101-013,Lee Central High,181,90-94,.,.,.,.,169,90-94,1,PS,.,.,11,GE50,25,GE80,153,90-94,.,.,14,GE50,1,PS,23-Sep-19
SOUTH CAROLINA,45,4502700,SC-3201,Lexington 01,4.5027E+11,SC-3201-057,White Knoll High,464,86,5,PS,8,GE50,120,80-84,27,GE80,.,.,304,88,55,60-69,182,85-89,.,.,9,GE50,12,GE50,23-Sep-19
SOUTH CAROLINA,45,4502700,SC-3201,Lexington 01,4.5027E+11,SC-3201-003,Lexington High,431,92,3,PS,18,GE80,37,70-79,21,GE80,.,.,352,93,35,50-59,99,80-84,.,.,2,PS,17,GE80,23-Sep-19
SOUTH CAROLINA,45,4502700,SC-3201,Lexington 01,4.5027E+11,SC-3201-004,Pelion High,169,80-84,3,PS,1,PS,15,GE50,10,GE50,.,.,140,80-84,30,60-79,100,85-89,1,PS,4,PS,8,GE50,23-Sep-19
SOUTH CAROLINA,45,4502700,SC-3201,Lexington 01,4.5027E+11,SC-3201-001,Gilbert High,255,89,2,PS,.,.,20,60-79,20,GE80,.,.,213,90-94,43,70-79,101,85-89,.,.,4,PS,14,GE50,23-Sep-19
SOUTH CAROLINA,45,4502700,SC-3201,Lexington 01,4.5027E+11,SC-3201-069,River Bluff High,478,92,4,PS,29,GE80,52,80-89,32,GE90,.,.,361,94,34,50-59,100,85-89,.,.,5,PS,24,GE80,23-Sep-19
SOUTH CAROLINA,45,4502730,SC-3202,Lexington 02,4.50273E+11,SC-3202-009,Airport High,369,78,3,PS,3,PS,153,80-84,37,70-79,.,.,173,75-79,63,45-49,189,85-89,1,PS,12,GE50,19,GE80,23-Sep-19
SOUTH CAROLINA,45,4502730,SC-3202,Lexington 02,4.50273E+11,SC-3202-011,Brookland-Cayce Senior High,276,78,.,.,8,GE50,122,75-79,41,50-59,.,.,105,85-89,45,50-59,137,85-89,2,PS,9,GE50,39,50-59,23-Sep-19
SOUTH CAROLINA,45,4502760,SC-3203,Lexington 03,4.50276E+11,SC-3203-026,Batesburg-Leesville High,141,80-84,1,PS,.,.,65,80-84,15,GE50,.,.,60,80-89,20,21-39,86,85-89,.,.,7,GE50,11,GE50,23-Sep-19
SOUTH CAROLINA,45,4502790,SC-3204,Lexington 04,4.50279E+11,SC-3204-034,Swansea High,240,76,2,PS,.,.,56,80-89,22,60-79,.,.,160,75-79,43,50-59,141,80-84,.,.,6,GE50,16,60-79,23-Sep-19
SOUTH CAROLINA,45,4502820,SC-3205,Lexington 05,4.50282E+11,SC-3205-051,Dutch Fork High,453,89,4,PS,19,GE80,164,85-89,19,GE80,.,.,247,90-94,44,50-59,128,85-89,1,PS,11,LT50,14,GE50,23-Sep-19
SOUTH CAROLINA,45,4502820,SC-3205,Lexington 05,4.50282E+11,SC-3205-039,Irmo High,378,87,2,PS,19,GE80,211,85-89,28,GE80,.,.,118,85-89,53,70-79,206,85-89,3,PS,42,60-69,28,GE80,23-Sep-19
SOUTH CAROLINA,45,4502820,SC-3205,Lexington 05,4.50282E+11,SC-3205-038,Chapin High,319,93,3,PS,4,PS,28,GE80,11,GE50,.,.,273,90-94,38,70-79,69,80-84,.,.,9,GE50,7,GE50,23-Sep-19
SOUTH CAROLINA,45,4502820,SC-3205,Lexington 05,4.50282E+11,SC-3205-057,Spring Hill High,237,96,3,PS,6,GE50,30,GE80,7,GE50,.,.,191,GE95,16,GE80,46,80-89,.,.,5,PS,1,PS,23-Sep-19
SOUTH CAROLINA,45,4502970,SC-3501,Marlboro 01,4.50297E+11,SC-3501-026,Marlboro County High,342,80,22,60-79,3,PS,211,80-84,6,GE50,.,.,100,75-79,71,55-59,192,85-89,.,.,8,GE50,3,PS,23-Sep-19
SOUTH CAROLINA,45,4503000,SC-3301,McCormick 01,4.503E+11,SC-3301-001,McCormick High,53,GE90,.,.,.,.,45,GE90,1,PS,.,.,7,GE50,2,PS,40,GE90,.,.,1,PS,1,PS,23-Sep-19
SOUTH CAROLINA,45,4503030,SC-3601,Newberry 01,4.50303E+11,SC-3601-002,Mid-Carolina High,193,90-94,5,PS,1,PS,44,70-79,14,GE50,.,.,129,90-94,25,60-79,83,90-94,.,.,2,PS,8,GE50,23-Sep-19
SOUTH CAROLINA,45,4503030,SC-3601,Newberry 01,4.50303E+11,SC-3601-004,Whitmire Community School (High),43,GE90,.,.,.,.,8,GE50,2,PS,.,.,33,GE90,.,.,21,GE80,.,.,2,PS,.,.,23-Sep-19
SOUTH CAROLINA,45,4503030,SC-3601,Newberry 01,4.50303E+11,SC-3601-001,Newberry High,227,86,2,PS,1,PS,120,85-89,36,GE90,.,.,68,80-84,23,40-59,142,90-94,.,.,9,GE50,25,GE80,23-Sep-19
SOUTH CAROLINA,45,4503060,SC-3701,Oconee 01,4.50306E+11,SC-3701-005,Seneca High,253,83,.,.,7,GE50,85,85-89,13,GE50,.,.,148,80-84,37,50-59,116,80-84,1,PS,2,PS,7,LT50,23-Sep-19
SOUTH CAROLINA,45,4503060,SC-3701,Oconee 01,4.50306E+11,SC-3701-007,Walhalla High,284,87,1,PS,1,PS,15,GE50,38,80-89,.,.,229,85-89,49,60-69,118,85-89,.,.,8,GE50,31,GE90,23-Sep-19
SOUTH CAROLINA,45,4503060,SC-3701,Oconee 01,4.50306E+11,SC-3701-008,West-Oak High,224,82,4,PS,2,PS,6,GE50,7,GE50,.,.,205,80-84,76,75-79,99,85-89,1,PS,4,PS,6,GE50,23-Sep-19
SOUTH CAROLINA,45,4503150,SC-3803,Orangeburg 03,4.50315E+11,SC-3803-048,Lake Marion High School and Technology Center,171,75-79,.,.,.,.,151,75-79,4,PS,.,.,16,60-79,21,21-39,128,80-84,3,PS,1,PS,3,PS,23-Sep-19
SOUTH CAROLINA,45,4503180,SC-3804,Orangeburg 04,4.50318E+11,SC-3804-054,Hunter-Kinard-Tyler High,37,80-89,.,.,.,.,31,GE90,.,.,.,.,6,GE50,5,PS,31,80-89,2,PS,.,.,.,.,23-Sep-19
SOUTH CAROLINA,45,4503180,SC-3804,Orangeburg 04,4.50318E+11,SC-3804-024,Edisto High,179,75-79,3,PS,.,.,74,70-74,6,GE50,.,.,96,80-84,18,21-39,101,80-84,1,PS,.,.,4,PS,23-Sep-19
SOUTH CAROLINA,45,4503180,SC-3804,Orangeburg 04,4.50318E+11,SC-3804-049,Branchville High,48,80-89,.,.,.,.,14,GE50,1,PS,.,.,33,80-89,5,PS,21,GE80,.,.,1,PS,1,PS,23-Sep-19
SOUTH CAROLINA,45,4503210,SC-3805,Orangeburg 05,4.50321E+11,SC-3805-010,Bethune-Bowman Middle/High,56,GE90,.,.,.,.,50,GE90,2,PS,.,.,4,PS,5,PS,50,GE90,1,PS,6,GE50,2,PS,23-Sep-19
SOUTH CAROLINA,45,4503210,SC-3805,Orangeburg 05,4.50321E+11,SC-3805-028,Orangeburg Wilkinson High,322,82,.,.,4,PS,297,80-84,7,GE50,.,.,14,GE50,40,50-59,213,85-89,3,PS,18,60-79,4,PS,23-Sep-19
SOUTH CAROLINA,45,4503210,SC-3805,Orangeburg 05,4.50321E+11,SC-3805-042,North Middle/High,43,GE90,.,.,.,.,20,GE80,.,.,.,.,23,GE80,9,GE50,27,GE80,.,.,3,PS,1,PS,23-Sep-19
SOUTH CAROLINA,45,4503210,SC-3805,Orangeburg 05,4.50321E+11,SC-3805-601,OCSD5 High School for Health Professions,93,GE95,.,.,1,PS,90,GE95,.,.,.,.,2,PS,3,PS,48,GE90,.,.,.,.,.,.,23-Sep-19
SOUTH CAROLINA,45,4503330,SC-3901,Pickens 01,4.50333E+11,SC-3901-003,D. W. Daniel High,297,91,3,PS,6,GE50,36,GE90,17,GE80,.,.,235,90-94,27,40-59,94,85-89,.,.,27,GE80,11,GE50,23-Sep-19
SOUTH CAROLINA,45,4503330,SC-3901,Pickens 01,4.50333E+11,SC-3901-005,Easley High,486,86,5,PS,11,GE50,69,85-89,36,80-89,.,.,365,87,58,60-69,202,90-94,1,PS,66,75-79,18,GE80,23-Sep-19
SOUTH CAROLINA,45,4503330,SC-3901,Pickens 01,4.50333E+11,SC-3901-006,Liberty High,171,80-84,2,PS,.,.,11,GE50,5,PS,.,.,153,80-84,17,40-59,63,80-84,.,.,17,60-79,2,PS,23-Sep-19
SOUTH CAROLINA,45,4503330,SC-3901,Pickens 01,4.50333E+11,SC-3901-008,Pickens High,344,78,2,PS,1,PS,6,GE50,7,GE50,.,.,328,78,58,50-59,129,70-74,1,PS,29,40-59,3,PS,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-002,Columbia High,167,70-74,.,.,6,GE50,153,70-74,4,PS,.,.,4,PS,40,40-49,122,85-89,2,PS,21,60-79,8,GE50,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-004,Dreher High,262,87,.,.,5,PS,150,80-84,9,GE50,.,.,98,90-94,38,50-59,121,90-94,4,PS,12,GE50,2,PS,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-005,Eau Claire High,148,70-74,.,.,.,.,144,70-74,3,PS,.,.,1,PS,32,50-59,116,80-84,1,PS,21,40-59,4,PS,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-007,A. C. Flora High,334,86,1,PS,6,GE50,142,80-84,20,GE80,.,.,165,90-94,37,50-59,132,80-84,.,.,16,40-59,17,60-79,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-011,C. A. Johnson High,98,65-69,.,.,1,PS,95,65-69,1,PS,.,.,1,PS,22,21-39,78,75-79,2,PS,18,40-59,1,PS,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-012,W.J. Keenan High,171,70-74,.,.,.,.,166,70-74,2,PS,.,.,3,PS,31,20-29,125,75-79,.,.,18,40-59,.,.,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-013,Lower Richland High,301,75,.,.,5,PS,274,75-79,3,PS,.,.,19,60-79,56,30-39,205,75-79,3,PS,17,40-59,4,PS,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-905,Pendergrass Fairwold School,4,PS,.,.,.,.,4,PS,.,.,.,.,.,.,4,PS,4,PS,.,.,.,.,.,.,23-Sep-19
SOUTH CAROLINA,45,4503360,SC-4001,Richland 01,4.50336E+11,SC-4001-601,Richland One Charter Middle College,63,GE95,.,.,1,PS,54,GE90,4,PS,.,.,4,PS,5,PS,43,GE90,.,.,6,GE50,1,PS,23-Sep-19
SOUTH CAROLINA,45,4503390,SC-4002,Richland 02,4.50339E+11,SC-4002-084,Ridge View High,332,88,1,PS,6,GE50,278,85-89,18,60-79,.,.,29,GE80,37,60-69,155,85-89,1,PS,17,GE80,11,GE50,23-Sep-19
SOUTH CAROLINA,45,4503390,SC-4002,Richland 02,4.50339E+11,SC-4002-092,Blythewood High,501,94,2,PS,15,GE50,269,90-94,21,GE80,.,.,194,GE95,63,75-79,146,90-94,.,.,15,GE50,6,GE50,23-Sep-19
SOUTH CAROLINA,45,4503390,SC-4002,Richland 02,4.50339E+11,SC-4002-069,Spring Valley High,503,86,1,PS,42,GE90,270,80-84,49,70-79,.,.,140,90-94,55,40-49,193,80-84,.,.,19,60-79,39,70-79,23-Sep-19
SOUTH CAROLINA,45,4503390,SC-4002,Richland 02,4.50339E+11,SC-4002-079,Richland Northeast High,340,80,3,PS,14,GE50,243,75-79,48,70-79,.,.,32,80-89,48,40-49,210,80-84,.,.,22,60-79,37,70-79,23-Sep-19
SOUTH CAROLINA,45,4503390,SC-4002,Richland 02,4.50339E+11,SC-4002-600,Richland Two Charter High,45,30-39,.,.,1,PS,27,21-39,6,GE50,.,.,11,LT50,6,LT50,26,21-39,1,PS,4,PS,5,PS,23-Sep-19
SOUTH CAROLINA,45,4503390,SC-4002,Richland 02,4.50339E+11,SC-4002-100,Westwood High,360,86,2,PS,1,PS,286,85-89,22,GE80,.,.,49,GE90,53,60-69,180,85-89,7,LT50,17,GE80,7,GE50,23-Sep-19
SOUTH CAROLINA,45,4503420,SC-5208,Dept of Juvenile Justice,4.50342E+11,SC-5208-001,Willow Lane School,669,LE1,1,PS,3,PS,385,LE1,30,LE20,.,.,250,LE5,153,LE5,210,LE5,14,LT50,22,LE20,14,LT50,23-Sep-19
SOUTH CAROLINA,45,4503460,SC-4101,Saluda 01,4.50346E+11,SC-4101-003,Saluda High,163,75-79,.,.,.,.,30,GE80,43,70-79,.,.,90,80-84,21,40-59,78,90-94,.,.,9,GE50,32,60-69,23-Sep-19
SOUTH CAROLINA,45,4503480,SC-4201,Spartanburg 01,4.50348E+11,SC-4201-002,Chapman High,219,91,.,.,5,PS,28,GE80,11,GE50,.,.,175,90-94,18,60-79,111,85-89,1,PS,.,.,19,GE80,23-Sep-19
SOUTH CAROLINA,45,4503480,SC-4201,Spartanburg 01,4.50348E+11,SC-4201-003,Landrum High,164,90-94,1,PS,3,PS,10,GE50,9,GE50,.,.,141,90-94,26,60-79,66,85-89,.,.,.,.,6,GE50,23-Sep-19
SOUTH CAROLINA,45,4503510,SC-4202,Spartanburg 02,4.50351E+11,SC-4202-012,Boiling Springs High,610,87,6,GE50,23,GE80,80,85-89,64,85-89,.,.,437,87,64,45-49,258,85-89,1,PS,8,LT50,81,85-89,23-Sep-19
SOUTH CAROLINA,45,4503510,SC-4202,Spartanburg 02,4.50351E+11,SC-4202-013,Chesnee High,167,85-89,.,.,6,GE50,17,60-79,7,GE50,.,.,137,85-89,24,40-59,83,85-89,.,.,5,PS,6,GE50,23-Sep-19
SOUTH CAROLINA,45,4503540,SC-4203,Spartanburg 03,4.50354E+11,SC-4203-026,Broome High,226,84,2,PS,1,PS,37,80-89,10,GE50,.,.,176,85-89,38,50-59,111,85-89,.,.,31,60-69,9,GE50,23-Sep-19
SOUTH CAROLINA,45,4503570,SC-4204,Spartanburg 04,4.50357E+11,SC-4204-036,Woodruff High,216,83,1,PS,5,PS,29,GE80,13,GE50,.,.,168,80-84,28,60-79,98,80-84,.,.,2,PS,10,GE50,23-Sep-19
SOUTH CAROLINA,45,4503600,SC-4205,Spartanburg 05,4.5036E+11,SC-4205-043,James F. Byrnes High,618,87,4,PS,19,GE80,159,90-94,45,GE90,.,.,391,86,74,55-59,286,85-89,7,LT50,9,GE50,33,70-79,23-Sep-19
SOUTH CAROLINA,45,4503630,SC-4206,Spartanburg 06,4.50363E+11,SC-4206-053,Dorman High,904,89,7,GE50,42,GE90,323,89,133,85-89,.,.,399,90,116,60-64,463,89,5,PS,26,60-79,117,90-94,23-Sep-19
SOUTH CAROLINA,45,4503660,SC-4207,Spartanburg 07,4.50366E+11,SC-4207-073,Spartanburg High,479,87,2,PS,21,GE80,247,85-89,41,70-79,.,.,168,90-94,62,50-54,263,85-89,1,PS,25,GE80,35,80-89,23-Sep-19
SOUTH CAROLINA,45,4503750,SC-4401,Union 01,4.50375E+11,SC-4401-005,Union County High,300,76,1,PS,2,PS,121,85-89,6,GE50,.,.,170,70-74,49,50-59,155,80-84,.,.,2,PS,2,PS,23-Sep-19
SOUTH CAROLINA,45,4503780,SC-4501,Williamsburg 01,4.50378E+11,SC-4501-006,Hemingway High,75,75-79,.,.,1,PS,66,75-79,.,.,.,.,8,GE50,17,40-59,60,80-89,2,PS,.,.,1,PS,23-Sep-19
SOUTH CAROLINA,45,4503780,SC-4501,Williamsburg 01,4.50378E+11,SC-4501-008,Kingstree Senior High,186,80-84,.,.,.,.,176,80-84,2,PS,.,.,8,LT50,31,30-39,147,85-89,4,PS,2,PS,.,.,23-Sep-19
SOUTH CAROLINA,45,4503780,SC-4501,Williamsburg 01,4.50378E+11,SC-4501-012,C. E. Murray High,85,85-89,.,.,.,.,83,85-89,1,PS,.,.,1,PS,7,LT50,61,85-89,2,PS,.,.,6,GE50,23-Sep-19
SOUTH CAROLINA,45,4503810,SC-4601,York 01,4.50381E+11,SC-4601-003,York Comprehensive High,426,85,8,GE50,5,PS,96,85-89,26,GE80,.,.,291,80-84,44,50-59,216,85-89,3,PS,5,PS,18,GE80,23-Sep-19
SOUTH CAROLINA,45,4503840,SC-4602,York 02,4.50384E+11,SC-4602-010,Clover High,572,91,10,GE50,22,GE80,61,85-89,23,GE80,.,.,456,91,48,60-69,172,85-89,2,PS,20,GE80,13,GE50,23-Sep-19
SOUTH CAROLINA,45,4503870,SC-4603,York 03,4.50387E+11,SC-4603-041,South Pointe High,333,80,1,PS,4,PS,172,75-79,8,GE50,.,.,148,75-79,60,50-59,176,80-84,2,PS,13,GE50,2,PS,23-Sep-19
SOUTH CAROLINA,45,4503870,SC-4603,York 03,4.50387E+11,SC-4603-016,Northwestern High,464,88,3,PS,12,GE50,194,85-89,41,80-89,.,.,214,90-94,82,65-69,200,85-89,.,.,7,LT50,27,60-79,23-Sep-19
SOUTH CAROLINA,45,4503870,SC-4603,York 03,4.50387E+11,SC-4603-017,Rock Hill High,516,81,17,60-79,15,GE50,165,80-84,48,70-79,.,.,271,80-84,104,70-74,234,80-84,4,PS,9,GE50,43,70-79,23-Sep-19
SOUTH CAROLINA,45,4503900,SC-4604,York 04,4.5039E+11,SC-4604-054,Nation Ford High,484,94,3,PS,24,GE80,77,85-89,48,GE90,.,.,332,95,35,70-79,111,85-89,.,.,7,GE50,27,GE80,23-Sep-19
SOUTH CAROLINA,45,4503900,SC-4604,York 04,4.5039E+11,SC-4604-036,Fort Mill High,531,95,.,.,14,GE50,72,85-89,29,GE80,.,.,416,95,52,80-89,101,90-94,1,PS,7,GE50,13,GE50,23-Sep-19
